index,Education investment in area,Transportation investment in area,Colleges/Universities investment in area,Health investment in area,Other investment in area
130399,0,0,0,0,0
130400,0,0,0,0,0
130401,0,0,0,0,0
130402,0,0,0,0,0
130403,0,0,0,0,0
130404,0,0,0,0,0
130405,0,0,0,0,0
130406,0,0,0,0,0
130407,0,0,0,0,0
130408,0,0,0,0,0
130409,0,0,0,0,0
130410,0,0,0,0,0
130414,0,0,0,0,0
130415,0,0,0,0,0
130417,0,0,0,0,0
130418,0,0,0,0,0
130419,0,0,0,0,0
130420,18357176,0,0,0,0
130421,0,0,0,0,0
130422,13549598,0,0,0,0
130423,0,0,0,0,0
130424,0,0,0,0,0
130425,0,0,0,0,0
130426,0,0,0,0,0
130427,0,0,0,0,0
130428,0,0,0,0,0
130429,0,0,0,0,0
130430,0,0,0,0,0
130431,0,0,0,0,0
130432,23587058,0,0,0,547200
130433,0,0,0,0,0
130434,0,0,0,0,0
130435,23587058,0,0,0,547200
130436,0,0,0,0,0
130437,11083169,0,0,0,0
130438,0,0,0,0,0
130439,0,0,0,0,0
130440,0,0,0,0,0
130441,11083169,0,0,0,0
130442,11083169,0,0,0,0
130443,0,0,0,0,0
130444,0,0,0,0,0
130445,11083169,0,0,0,0
130446,11083169,0,0,0,0
130447,0,0,0,0,0
130448,11083169,0,0,0,0
130449,0,0,0,0,0
130450,0,0,0,0,0
130451,11083169,0,0,0,0
130452,11083169,0,0,0,0
130453,0,0,0,0,0
130454,11083169,0,0,0,0
130455,11083169,0,0,0,0
130456,0,0,0,0,0
130457,0,0,0,0,0
130458,0,0,0,0,0
130459,18745214,0,0,0,0
130460,0,0,0,0,0
130461,0,0,0,0,0
130462,0,0,0,0,0
130463,0,0,0,0,0
130464,0,0,0,0,0
130465,0,0,0,0,0
130466,0,0,0,0,0
130467,0,0,0,0,0
130468,0,0,0,0,0
130469,0,0,0,0,0
130470,0,0,0,0,0
130471,0,0,0,0,0
130472,0,0,0,0,0
130473,0,0,0,0,0
130474,11083169,0,0,0,0
130475,0,0,0,0,0
130476,0,0,0,0,22300
130477,0,0,0,0,0
130478,0,0,0,0,0
130479,0,0,0,0,0
130480,0,0,0,0,22300
130481,0,0,0,0,0
130482,0,0,0,0,22300
130483,0,0,0,0,22300
130484,0,0,0,0,22300
130485,0,0,0,0,22300
130486,0,0,0,0,0
130487,0,0,0,0,0
130488,0,0,0,0,0
130489,0,0,0,0,0
130490,0,0,0,0,0
130491,0,0,0,0,0
130492,0,0,0,0,0
130493,0,0,0,0,0
130494,0,0,0,0,0
130495,0,0,0,0,0
130496,0,0,0,0,0
130497,0,0,0,0,0
130498,0,0,0,0,0
130499,0,0,0,0,0
130500,0,0,0,0,0
130501,0,0,0,0,0
130502,0,0,0,0,0
130503,0,0,0,0,0
130504,0,0,0,0,0
130505,0,0,0,0,0
130506,0,0,0,0,0
130507,0,0,0,0,0
130508,0,0,0,0,0
130509,0,0,0,0,0
130511,0,0,0,0,0
130512,0,0,0,0,0
130513,0,0,0,0,0
130514,0,0,0,0,0
130516,23587058,0,0,0,547200
130517,0,0,0,0,0
130518,23587058,0,0,0,547200
130519,23587058,0,0,0,547200
130520,0,0,0,0,0
130521,0,0,0,0,0
130522,0,0,0,0,0
130523,0,0,0,0,547200
130524,23587058,0,0,0,547200
130525,23587058,0,0,0,547200
130526,23587058,0,0,0,547200
130527,0,0,0,0,0
130528,0,0,0,0,0
130529,0,0,0,0,0
130530,23587058,0,0,0,547200
130531,23587058,0,0,0,547200
130532,0,0,0,0,0
130533,0,0,0,0,0
130534,23587058,0,0,0,547200
130535,23587058,0,0,0,547200
130536,0,0,0,0,0
130537,23587058,0,0,0,547200
130538,0,0,0,0,0
130539,0,0,0,0,0
130540,23587058,0,0,0,547200
130541,0,0,0,0,0
130542,0,0,0,0,0
130543,23587058,0,0,0,547200
130544,23587058,0,0,0,547200
130545,0,0,0,0,0
130546,0,0,0,0,0
130547,23587058,0,0,0,547200
130548,0,0,0,0,0
130549,0,0,0,0,547200
130550,0,0,0,0,0
130551,0,0,0,0,0
130552,0,0,0,0,0
130556,0,0,0,0,0
130561,0,0,0,0,0
130562,0,0,0,0,0
130563,0,0,0,0,0
130565,8191423,0,0,0,0
130566,8191423,0,0,0,0
130567,0,0,0,0,0
130568,0,0,0,0,0
130569,0,0,0,0,0
130572,69293292,0,433433343,38489467,11276969
130574,510000,0,0,0,0
130576,0,0,0,0,0
130577,0,0,0,0,0
130578,0,0,0,0,0
130579,0,0,0,0,0
130580,0,0,0,0,0
130581,0,0,0,0,0
130582,0,0,0,0,0
130588,0,0,0,0,0
130589,0,0,0,0,0
130590,0,0,0,0,0
130591,0,0,0,0,0
130592,0,0,0,0,0
130593,0,0,0,0,0
130596,26802302,0,0,0,0
130597,29352302,0,0,0,0
130599,29352302,0,0,0,0
130600,29352302,0,0,0,0
130601,29352302,0,0,0,0
130602,29352302,0,0,0,0
130603,26802302,0,0,0,0
130605,29352302,0,0,0,0
130606,29352302,0,0,0,0
130607,26802302,0,0,0,0
130608,29352302,0,0,0,0
130609,0,0,0,0,0
130610,2615083,0,0,0,0
130611,2615083,0,0,0,0
130612,2615083,0,0,0,0
130613,0,0,0,0,0
130615,0,0,0,0,0
130616,0,0,0,0,0
130617,0,0,0,0,0
130619,0,0,0,0,0
130620,0,0,0,0,0
130621,0,0,0,0,0
130622,0,0,0,0,0
130623,0,0,0,0,0
130624,510000,0,0,0,0
130625,510000,0,0,0,0
130626,0,0,0,0,0
130627,0,0,0,0,0
130628,0,0,0,0,597570
130629,0,0,0,0,0
130630,0,0,0,0,0
130631,0,0,0,0,0
130632,0,0,0,0,597570
130633,0,0,0,0,597570
130634,0,0,0,0,0
130635,0,0,0,0,0
130636,0,0,0,0,0
130637,0,0,0,0,0
130638,0,0,0,0,0
130639,510000,0,72428380,0,0
130640,510000,0,72428380,0,0
130641,0,0,0,0,0
130642,0,0,0,0,0
130643,0,0,0,0,0
130644,0,0,0,0,0
130645,510000,0,72428380,0,0
130646,0,0,0,0,0
130647,0,0,0,0,0
130648,0,0,0,0,0
130649,0,0,0,0,0
130651,510000,0,0,0,0
130652,0,0,0,0,0
130653,0,0,0,0,0
130654,510000,0,0,0,0
130655,0,0,0,0,0
130656,0,0,28613343,44403300,712865000
130657,0,0,143713343,44403300,761615000
130662,0,0,143713343,44403300,761615000
130663,0,0,143713343,44403300,761615000
130664,0,0,269713343,44403300,761615000
130665,0,0,143713343,44403300,761615000
130666,0,0,0,0,0
130667,0,0,0,0,0
130668,40650006,0,0,0,0
130669,0,0,0,0,0
130670,40650006,0,0,0,0
130727,0,0,0,0,0
130728,0,0,0,0,0
130729,5854121,0,0,0,0
130736,0,0,0,0,0
130740,0,0,0,0,0
130741,0,0,0,0,0
130742,0,0,0,0,0
130744,0,0,0,0,0
130746,0,0,0,0,0
130747,3406063,0,0,0,0
130748,0,0,0,0,0
130749,0,0,0,0,0
130750,0,0,0,0,0
130751,510000,73000000,0,0,0
130752,0,0,0,0,0
130753,0,0,0,0,0
130754,0,0,0,0,0
130755,0,0,0,0,0
130756,0,73000000,0,0,0
130757,0,73000000,0,0,0
130758,0,0,0,0,0
130759,0,0,0,0,0
130760,0,0,0,0,0
130761,0,73000000,0,0,0
130762,0,0,0,0,0
130763,0,0,0,0,0
130764,0,0,0,0,0
130765,0,0,0,0,0
130766,0,0,0,0,0
130767,0,0,0,0,0
130768,0,0,0,0,0
130769,0,0,0,0,0
130770,0,0,0,0,0
130771,0,0,0,0,0
130772,0,0,0,0,0
130773,0,0,0,0,0
130774,0,73000000,0,0,0
130775,0,0,0,0,0
130776,0,0,0,0,0
130777,0,0,0,0,0
130778,0,0,0,0,33200
130779,0,0,0,0,0
130780,0,0,0,0,0
130781,32008987,0,0,0,0
130782,780000,0,0,0,2100000
130783,0,0,0,0,0
130784,0,0,0,0,0
130785,0,0,0,0,0
130786,400000,0,0,0,187500
130787,0,0,0,0,0
130788,0,0,0,0,0
130789,0,0,0,0,0
130790,0,0,0,0,0
130791,0,0,0,0,0
130792,0,0,0,0,0
130793,400000,0,0,0,187500
130794,0,0,0,0,0
130795,0,0,0,0,0
130796,400000,0,0,0,187500
130797,0,0,0,0,0
130798,0,0,0,0,0
130799,0,0,0,0,0
130800,0,0,0,0,187500
130802,0,0,0,0,10780675
130803,0,0,0,0,10780675
130804,0,0,0,0,0
130805,0,0,0,0,0
130808,255000,0,0,0,0
130809,0,0,0,0,0
130810,29352302,0,0,0,0
130811,3032638,0,0,0,0
130813,0,0,0,0,0
130814,0,0,0,0,0
130815,0,0,0,0,33200
130816,0,0,0,0,33200
130817,0,0,0,0,0
130818,510000,0,0,0,0
130835,0,0,0,0,0
130836,0,0,0,0,0
130837,0,0,0,0,0
130838,0,0,0,0,0
130839,41160006,0,0,0,0
130841,0,0,0,0,0
130842,0,0,0,0,0
130843,0,0,0,0,0
130844,0,0,0,0,0
130845,0,0,0,0,0
130846,0,0,0,0,0
130847,0,0,0,0,0
130848,0,0,0,0,0
130849,0,0,0,0,0
130850,0,0,0,0,0
130851,0,0,0,0,0
130852,0,0,0,0,0
130853,0,0,0,0,0
130862,727311,0,0,0,0
130863,727311,0,0,0,0
130864,0,0,0,0,0
130865,2550000,0,0,0,0
130866,0,0,0,0,0
130867,2550000,0,0,0,0
130868,0,0,0,0,0
130869,0,0,0,0,0
130870,2550000,0,0,0,0
130871,0,0,0,0,0
130872,0,0,0,0,0
130873,0,0,0,0,0
130874,0,0,0,0,0
130875,0,0,0,0,0
130876,2550000,0,0,40000000,0
130878,0,0,0,0,0
130879,0,0,0,0,0
130880,0,0,0,0,0
130881,0,0,0,0,0
130882,255000,0,0,0,0
130883,0,0,0,0,0
130884,26802302,0,0,0,0
130885,0,0,0,0,0
130886,12445827,0,0,0,0
130887,8057310,0,0,0,0
130888,8057310,0,0,0,0
130889,0,0,0,0,0
130890,8567310,0,0,0,0
130891,0,0,0,0,0
130892,0,0,0,0,0
130893,8567310,0,0,0,0
130894,0,0,0,0,0
130895,529378,0,0,0,0
130896,0,0,0,0,0
130897,0,0,0,0,0
130898,0,0,0,0,0
130899,0,0,0,0,0
130900,0,0,0,0,0
130901,529378,0,0,0,0
130902,529378,0,0,0,0
130903,0,0,0,0,0
130904,0,0,0,0,0
130905,0,0,0,0,0
130906,0,0,0,0,0
130907,0,0,0,0,0
130908,529378,0,0,0,0
130909,0,0,0,0,0
130910,0,0,0,0,0
130911,529378,0,0,0,0
130912,529378,0,0,0,0
130913,529378,0,0,0,0
130914,0,0,0,0,0
130915,0,0,0,0,0
130916,0,0,0,0,0
130917,26802302,0,0,0,0
130918,0,0,0,0,0
130919,765000,0,0,0,0
130920,0,0,0,0,0
130921,32008987,0,0,0,0
130922,2261844,0,0,0,0
130923,2261844,0,0,0,0
130924,12594672,0,0,0,0
130925,0,0,0,0,0
130926,12594672,0,0,0,0
130927,0,0,0,0,0
130928,0,0,0,0,0
130929,0,0,0,0,0
130930,0,0,0,0,0
130931,0,0,0,0,0
130932,0,0,0,0,0
130933,0,0,0,0,0
130934,0,0,0,0,0
130935,0,0,0,0,0
130936,0,0,0,0,0
130937,0,0,0,0,0
130938,0,0,0,0,0
130939,0,0,0,0,0
130940,0,0,0,0,0
130941,0,0,0,0,0
130942,0,0,0,0,0
130943,0,0,0,0,0
130944,2360527,0,0,0,0
130945,2360527,0,0,0,0
130946,0,0,0,0,0
130947,2360527,0,0,0,0
130948,0,0,0,0,0
130949,2360527,0,0,0,0
130950,0,0,0,0,0
130951,0,0,0,0,0
130952,0,0,0,0,0
130953,0,0,0,0,0
130954,0,0,0,0,0
130955,0,0,0,0,0
130956,7044954,0,0,657766500,0
130957,727311,0,0,0,0
130958,7044954,0,0,657766500,0
130959,0,0,0,0,0
130960,7044954,0,0,657766500,0
130961,727311,0,0,0,0
130962,0,0,0,0,0
130963,0,0,0,0,0
130964,0,0,0,0,0
130965,69030792,0,243633343,73001867,11276969
130966,26802302,0,0,0,22300
130969,3406063,0,0,0,0
130971,3406063,0,0,0,0
130972,3406063,0,0,0,0
130973,3406063,0,0,0,0
130977,3406063,0,0,0,0
130978,3406063,0,0,0,0
130982,3406063,0,0,0,0
130984,0,0,0,0,0
130985,255000,0,0,0,0
130986,255000,0,0,0,0
130987,255000,0,0,0,0
130988,0,0,0,0,0
130989,0,0,0,0,0
130990,0,0,0,0,0
130991,0,0,0,0,0
130992,0,0,0,0,0
130993,0,0,0,0,0
130994,0,0,0,0,0
130995,0,0,0,0,0
130996,0,0,0,0,0
130997,510000,0,0,0,0
130998,0,0,0,0,0
130999,0,0,0,0,0
131000,0,0,0,0,0
131001,0,0,0,0,0
131002,0,0,0,0,0
131007,0,0,0,0,0
131008,0,0,0,0,0
131009,0,0,0,0,0
131010,0,0,0,0,0
131011,0,0,0,0,0
131012,0,0,0,0,0
131013,0,0,0,0,0
131014,0,0,0,0,0
131015,0,0,0,0,0
131016,0,0,0,0,0
131017,0,0,0,0,0
131018,0,0,0,0,0
131019,0,0,0,0,0
131020,0,0,0,0,0
131021,0,0,0,0,0
131022,0,0,0,0,0
131023,0,0,0,0,0
131024,0,0,0,0,0
131025,0,0,0,0,0
131026,0,0,0,0,0
131027,0,0,0,0,0
131030,0,0,0,0,0
131031,0,0,0,0,0
131032,0,0,0,0,0
131033,0,0,0,0,0
131034,0,0,0,0,0
131035,0,0,0,0,0
131036,0,0,0,0,0
131037,0,0,0,0,0
131038,0,0,0,0,0
131039,0,0,0,0,0
131040,0,0,0,0,0
131041,0,0,0,0,0
131042,0,0,0,0,0
131043,0,0,0,0,0
131044,0,0,0,0,0
131045,0,0,0,0,0
131046,0,0,0,0,0
131047,0,0,0,0,0
131048,0,0,0,0,0
131050,0,0,0,0,0
131053,0,0,0,0,0
131056,0,0,0,0,0
131058,0,0,0,0,0
131059,0,0,0,0,0
131060,0,0,0,0,0
131061,0,0,0,0,0
131062,0,0,0,0,0
131063,0,0,0,0,0
131064,0,0,0,0,0
131065,0,0,0,0,0
131066,0,0,0,0,0
131067,0,0,0,0,0
131068,0,0,0,0,0
131069,0,0,0,0,0
131070,0,0,0,0,0
131071,0,0,0,0,0
131072,0,0,0,0,0
131073,0,0,0,0,0
131074,0,0,0,0,0
131075,0,0,0,0,0
131076,0,0,0,0,0
131077,0,0,0,0,0
131078,0,0,0,0,0
131079,0,0,0,0,0
131080,0,0,0,0,0
131081,0,0,0,0,0
131083,0,0,0,0,0
131086,0,0,0,0,0
131087,0,0,0,0,0
131088,0,0,0,0,0
131089,0,0,0,0,0
131090,0,0,0,0,0
131091,0,0,0,0,0
131092,0,0,0,0,0
131093,0,0,0,0,0
131094,0,0,0,0,0
131095,0,0,0,0,0
131096,0,0,0,0,0
131097,0,0,0,0,0
131098,0,0,0,0,0
131099,0,0,0,0,761615000
131102,0,0,0,0,761615000
131103,0,0,0,0,761615000
131104,0,0,0,0,761615000
131105,0,0,0,0,761615000
131106,0,0,0,0,761615000
131108,0,0,0,0,761615000
131109,0,0,0,0,761615000
131110,0,0,0,0,761615000
131111,0,0,0,0,761615000
131112,0,0,0,0,761615000
131113,0,0,0,0,695015000
131114,0,0,0,0,705815000
131115,0,0,0,0,761615000
131116,0,0,0,0,0
131117,0,0,0,0,0
131118,1039378,0,0,0,0
131119,0,0,0,0,0
131120,5762504,0,0,0,8850000
131121,0,0,0,0,0
131122,0,0,0,0,0
131123,0,0,0,0,0
131124,0,0,0,0,0
131125,510000,0,0,0,0
131126,510000,0,0,0,0
131127,0,0,0,0,0
131128,510000,0,0,0,0
131129,0,0,0,0,0
131130,0,0,0,0,0
131131,5762504,0,0,0,0
131132,32365760,0,0,0,0
131133,32365760,0,0,0,0
131134,0,0,0,0,0
131135,0,0,72428380,0,0
131136,1020000,102370000,72428380,0,0
131137,0,0,72428380,0,0
131139,0,73000000,0,0,0
131140,0,0,0,0,0
131141,0,0,0,0,0
131142,12594672,0,0,0,0
131143,0,0,0,0,0
131144,0,0,0,0,0
131145,0,0,0,0,0
131147,0,0,0,0,0
131148,0,0,0,0,0
131149,0,73000000,0,0,0
131151,896094,0,0,0,0
131153,0,0,0,0,0
131154,0,0,0,0,0
131155,0,0,0,0,0
131156,0,0,0,0,0
131157,0,0,0,0,0
131158,0,0,0,0,0
131159,0,0,0,0,0
131160,0,15980000,0,0,618750
131161,0,15980000,0,0,618750
131162,0,15980000,0,0,618750
131163,0,0,0,0,0
131164,0,0,0,0,0
131165,0,0,0,0,3802425
131166,0,0,0,0,0
131167,13791511,0,0,0,0
131170,0,0,0,0,0
131175,0,0,0,0,0
131176,0,0,0,0,0
131177,13791511,0,0,0,0
131178,0,0,0,0,0
131179,13791511,0,0,0,0
131180,0,0,0,0,0
131181,0,0,0,0,0
131182,0,0,0,0,0
131183,0,0,0,0,0
131184,0,0,0,0,0
131185,0,0,0,0,0
131186,0,0,0,0,37500
131187,0,0,0,0,0
131188,0,0,0,0,0
131189,0,0,0,0,0
131190,0,0,0,0,0
131191,510000,0,0,0,0
131192,0,0,0,0,0
131193,0,0,0,0,0
131194,0,0,0,0,0
131195,0,0,0,0,0
131196,0,0,0,0,0
131197,0,0,0,0,0
131198,510000,0,0,0,13800
131199,0,0,0,0,0
131200,0,0,0,0,0
131201,0,0,0,0,0
131202,510000,0,0,0,13800
131203,510000,0,0,0,13800
131204,510000,0,0,0,13800
131205,510000,0,0,0,13800
131206,510000,0,0,0,13800
131207,510000,0,0,0,13800
131208,0,0,0,0,13800
131209,0,0,0,0,13800
131210,0,0,0,0,0
131211,0,0,0,0,0
131212,510000,0,0,0,13800
131213,0,0,0,0,0
131214,510000,0,0,0,13800
131215,0,0,0,0,13800
131216,510000,0,0,0,13800
131217,510000,0,0,0,13800
131218,510000,0,0,0,13800
131219,0,0,0,0,0
131220,510000,0,0,0,13800
131221,0,0,0,0,0
131222,510000,0,0,0,13800
131223,510000,0,0,0,13800
131224,0,0,0,0,0
131225,510000,0,0,0,13800
131226,0,0,0,0,0
131227,0,0,0,0,0
131236,2261844,0,0,0,0
131237,12594672,0,0,0,0
131238,12594672,0,0,0,0
131239,8191423,0,0,0,0
131240,0,0,0,0,0
131241,2261844,0,0,0,0
131242,0,0,0,0,0
131243,8191423,0,0,0,0
131244,2261844,0,0,0,0
131247,0,0,0,0,0
131248,727311,0,0,103692217,0
131249,981867,0,0,103692217,0
131250,7044954,0,0,128149017,0
131251,7044954,0,0,103692217,0
131252,0,0,0,0,0
131253,0,0,0,0,0
131254,510000,0,0,0,0
131255,510000,0,0,0,0
131256,0,0,0,0,705815000
131257,8191423,0,0,0,0
131258,0,0,0,0,0
131259,727311,0,0,0,0
131260,1020000,102370000,0,0,0
131261,41160006,0,0,0,0
131262,0,0,0,0,0
131263,0,0,0,0,0
131264,0,0,0,0,0
131265,0,0,0,0,0
131266,0,0,0,0,0
131267,0,0,0,0,0
131268,0,0,0,0,0
131269,0,0,0,0,0
131270,0,0,0,0,0
131271,0,0,0,0,0
131273,0,0,0,0,0
131274,0,0,0,0,0
131286,0,0,0,0,0
131287,0,0,0,0,0
131288,0,0,0,0,0
131291,0,0,0,0,0
131292,510000,0,0,0,0
131293,0,0,0,0,0
131294,727311,0,0,0,0
131295,727311,0,0,0,0
131296,14194321,0,0,0,0
131297,14194321,0,0,0,0
131298,727311,0,0,0,0
131299,727311,0,0,0,0
131301,0,0,0,0,0
131302,2261844,0,0,0,0
131303,0,0,0,0,0
131305,0,0,0,0,0
131306,0,0,0,0,0
131307,0,0,0,0,0
131308,0,0,0,0,0
131309,0,0,0,0,0
131310,956956,0,0,0,0
131311,0,0,0,0,0
131312,0,0,72428380,0,13800
131313,0,0,0,0,0
131314,2261844,0,0,0,0
131315,0,0,0,0,0
131316,0,0,0,0,0
131317,0,0,0,0,0
131318,510000,25895000,0,0,0
131319,0,0,0,0,0
131320,0,0,0,0,0
131321,0,0,0,0,0
131322,1275000,0,144682103,0,0
131323,0,0,0,0,0
131324,0,0,0,0,0
131325,0,0,0,0,0
131326,0,0,0,0,0
131327,0,0,0,0,0
131328,0,0,0,0,0
131329,0,0,0,0,0
131330,0,0,0,0,0
131331,0,0,0,0,0
131332,0,0,0,0,0
131333,0,0,0,0,0
131334,0,0,0,0,0
131335,0,0,0,0,0
131336,0,0,0,0,0
131337,0,0,0,0,0
131338,12594672,0,0,0,0
131339,0,0,0,0,22300
131340,0,0,0,0,0
131341,1275000,0,50000000,0,0
131342,12594672,0,0,0,0
131343,0,0,0,0,0
131344,0,0,0,0,0
131346,0,0,0,0,0
131347,0,0,0,0,0
131348,0,0,0,0,0
131349,0,0,0,0,0
131350,0,0,0,0,0
131351,0,0,0,0,0
131352,765000,25895000,0,0,0
131353,0,0,0,0,0
131354,0,0,0,0,0
131355,0,0,74700000,358320300,0
131356,7560148,0,0,0,0
131357,727311,0,0,0,0
131358,0,0,0,0,0
131359,0,0,0,0,0
131360,0,0,0,0,0
131361,0,0,0,14731900,0
131362,0,0,0,0,0
131363,0,0,0,0,0
131364,0,0,0,0,0
131365,0,0,0,0,0
131367,0,0,0,0,0
131368,0,0,0,0,0
131369,0,0,0,0,0
131370,0,0,0,0,0
131371,0,0,0,0,0
131372,0,0,0,0,0
131373,0,0,0,0,0
131374,0,0,0,0,0
131376,0,0,0,0,0
131377,0,0,0,0,0
131378,0,0,0,0,0
131379,0,0,0,0,0
131380,0,0,0,0,0
131383,0,0,0,0,0
131384,2040000,0,0,0,0
131385,0,0,0,0,0
131386,0,0,0,0,695015000
131387,0,0,0,0,0
131388,0,0,0,0,0
131389,0,0,0,0,761615000
131390,5542529,0,0,0,0
131391,0,0,0,0,0
131392,0,0,0,0,0
131393,0,0,0,0,0
131395,0,0,269713343,44403300,772891969
131396,0,0,0,0,0
131397,0,0,0,0,0
131402,0,0,0,0,0
131403,0,0,0,0,0
131404,0,0,0,0,0
131405,0,0,0,0,0
131406,0,0,0,0,0
131407,0,0,0,0,0
131408,4235731,0,0,0,0
131409,0,0,0,0,0
131410,896094,0,0,0,0
131412,0,0,0,0,0
131413,0,0,0,0,0
131414,0,0,0,0,0
131415,0,0,0,0,0
131416,2550000,0,0,0,0
131417,0,0,0,0,0
131418,0,0,0,0,0
131419,0,0,0,0,0
131422,510000,0,0,0,0
131423,0,0,0,0,0
131424,0,0,0,0,0
131425,0,0,0,0,0
131426,0,0,0,0,0
131427,0,0,0,0,0
131428,0,0,0,0,0
131429,0,0,0,0,0
131430,0,0,0,0,0
131431,0,0,0,0,0
131432,0,0,0,0,0
131433,0,0,0,0,0
131434,0,0,0,0,0
131435,0,0,0,0,0
131436,13549598,0,0,0,0
131437,0,0,0,0,0
131438,8617981,0,0,0,0
131439,21086846,0,0,0,0
131440,0,0,0,0,0
131441,0,0,0,0,0
131442,0,0,0,0,0
131443,0,0,0,0,0
131444,727311,0,0,0,0
131445,37963612,0,0,14731900,0
131446,0,0,0,0,0
131447,0,0,0,0,0
131448,41160006,0,0,0,0
131449,0,0,0,0,0
131450,727311,0,0,0,0
131451,0,0,0,0,0
131453,0,0,0,0,0
131454,0,0,0,0,0
131455,0,0,0,0,0
131456,0,0,0,0,0
131457,727311,0,0,0,0
131458,0,0,0,0,0
131459,0,0,0,0,0
131460,0,0,0,0,0
131461,0,0,0,0,0
131462,0,0,0,0,0
131463,0,0,0,0,0
131464,0,0,0,0,0
131465,0,0,0,0,0
131466,0,0,0,0,0
131468,1044187,0,0,0,0
131469,13549598,0,0,0,0
131470,0,0,0,0,0
131471,0,0,0,0,0
131472,0,0,0,0,0
131473,0,0,0,0,0
131474,0,0,0,0,0
131475,7560148,0,0,0,0
131476,0,0,0,0,0
131477,727311,0,0,0,0
131479,0,0,0,0,0
131480,0,0,0,0,0
131482,0,0,0,0,0
131485,0,0,0,0,0
131486,3032638,0,0,0,0
131489,0,0,0,0,0
131490,0,0,0,0,597570
131491,0,0,0,0,0
131492,0,0,0,0,0
131495,727311,0,0,0,0
131496,0,0,0,0,0
131497,0,0,0,0,0
131498,0,0,0,0,0
131499,6002898,0,0,128149017,0
131500,0,0,0,0,547200
131501,0,0,0,0,0
131502,0,0,0,0,0
131503,727311,0,0,0,0
131505,510000,0,0,0,0
131506,0,0,0,0,0
131507,0,0,0,0,0
131508,11083169,0,0,0,0
131510,727311,0,0,0,0
131511,0,0,0,0,0
131513,0,0,0,0,0
131514,0,0,0,0,0
131515,0,0,0,0,0
131516,0,0,0,0,0
131517,0,0,0,0,0
131518,0,0,0,0,0
131519,0,0,0,0,0
131520,780000,0,0,0,0
131522,6515961,73000000,0,0,0
131524,0,0,0,0,0
131525,7560148,0,0,0,0
131527,0,0,0,0,0
131528,0,0,0,0,0
131529,0,0,0,0,0
131530,0,0,0,0,0
131531,0,0,0,0,0
131532,0,0,0,0,0
131533,13549598,0,0,0,0
131534,255000,0,0,0,0
131535,0,0,0,0,0
131536,727311,0,0,0,0
131537,0,0,0,0,0
131538,529378,0,0,0,0
131539,0,0,0,0,0
131540,0,0,0,0,0
131541,0,0,0,0,0
131542,0,0,0,0,0
131543,0,0,0,0,0
131544,0,0,0,0,0
131546,0,0,0,0,0
131547,0,0,0,0,0
131548,0,0,0,0,0
131549,0,0,0,0,0
131550,0,0,0,0,0
131551,0,0,0,0,0
131552,0,0,0,0,0
131553,0,0,0,0,0
131554,0,0,72428380,0,13800
131555,0,0,0,0,0
131556,0,0,0,0,0
131557,0,0,0,0,0
131558,0,0,0,0,0
131559,0,0,0,0,0
131560,0,0,0,0,0
131561,0,0,0,0,0
131562,0,0,0,0,0
131563,0,0,0,0,0
131564,0,0,0,0,0
131565,0,0,0,0,0
131567,50082480,0,0,0,0
131568,0,0,0,0,0
131569,0,0,0,0,0
131570,0,25895000,0,0,0
131571,0,0,0,0,0
131572,0,0,0,0,0
131573,0,0,0,0,0
131574,0,0,0,0,13800
131575,0,0,0,0,0
131576,0,0,0,0,0
131577,0,0,0,0,0
131578,0,0,0,0,0
131579,8191423,0,0,0,0
131580,0,0,0,0,0
131581,0,0,0,0,0
131582,0,0,0,0,0
131583,0,0,0,0,0
131584,0,0,0,0,0
131585,0,0,0,0,0
131586,0,0,0,0,0
131587,0,0,0,0,0
131588,0,0,0,0,0
131589,0,0,0,0,0
131590,0,0,0,0,0
131591,0,0,0,0,0
131593,0,0,0,0,0
131594,0,0,0,0,0
131595,0,0,0,0,0
131596,0,0,0,0,0
131597,0,0,0,0,0
131598,0,0,0,0,0
131599,0,0,0,0,0
131600,0,0,0,0,0
131601,0,0,0,0,0
131602,0,0,0,0,0
131603,0,0,0,0,0
131604,0,0,0,0,0
131605,0,0,0,0,0
131606,0,0,0,0,0
131607,0,0,0,0,0
131608,0,0,0,0,0
131609,0,0,0,0,0
131610,0,0,0,0,0
131611,0,0,0,0,0
131612,510000,0,0,0,22300
131613,255000,0,0,0,0
131614,0,0,0,0,0
131615,26802302,0,0,0,0
131616,510000,0,0,0,22300
131617,0,0,0,0,0
131618,0,0,0,0,0
131619,0,0,0,0,0
131620,0,0,0,0,0
131621,4300279,0,0,0,0
131622,0,0,0,0,0
131623,0,0,0,0,0
131624,510000,0,0,0,0
131625,0,0,0,0,0
131626,3406063,0,0,0,0
131627,0,0,0,0,0
131628,0,0,0,0,0
131630,0,0,0,0,0
131631,0,0,0,0,0
131632,0,0,0,0,0
131633,2040000,0,0,40000000,0
131634,0,0,0,0,0
131635,0,0,0,0,0
131636,0,0,0,0,0
131638,0,0,0,0,0
131640,0,0,0,0,0
131641,0,0,0,0,0
131642,0,0,0,0,0
131643,22848232,0,0,0,547200
131644,0,0,0,0,0
131645,0,0,0,0,0
131646,787500,0,318333343,0,11276969
131648,0,0,0,0,0
131649,0,0,0,0,0
131650,0,0,0,0,0
131651,0,0,0,0,0
131652,0,0,0,0,0
131653,0,0,0,0,0
131654,0,0,0,0,0
